tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date
2004-D128,Fed Cup G3 RR: MLT vs BOT,Hard,D,4,20040428
2004-D129,Fed Cup G3 RR: MLT vs KEN,Hard,D,4,20040429
2004-D130,Fed Cup G3 RR: NOR vs ALG,Hard,D,4,20040429
2004-D131,Fed Cup G3 RR: NOR vs BIH,Hard,D,4,20040428
2004-D132,Fed Cup G3 RR: NOR vs NAM,Hard,D,4,20040427
2004-D133,Fed Cup G3 RR: ALG vs BIH,Hard,D,4,20040427
2004-D134,Fed Cup G3 RR: ALG vs NAM,Hard,D,4,20040428
2004-D135,Fed Cup G3 RR: BIH vs NAM,Hard,D,4,20040429
2004-D136,Fed Cup G2 RRA: GBR vs ROU,Hard,D,4,20040429
2004-D137,Fed Cup G2 RRA: GBR vs EGY,Hard,D,4,20040426
2004-D138,Fed Cup G2 RRA: GBR vs TUR,Hard,D,4,20040427
2004-D139,Fed Cup G2 RRA: ROU vs EGY,Hard,D,4,20040430
2004-D140,Fed Cup G2 RRA: ROU vs TUR,Hard,D,4,20040426
2004-D141,Fed Cup G2 RRA: EGY vs TUR,Hard,D,4,20040428
2004-D142,Fed Cup G3 PO: TUN vs ALG,Hard,D,4,20040430
2004-D143,Fed Cup G3 PO: MLT vs NOR,Hard,D,4,20040430
2004-D144,Fed Cup G3 PO: BOT vs NAM,Hard,D,4,20040430
2004-D145,Fed Cup G3 PO: BIH vs KEN,Hard,D,4,20040430
2004-W-OL-GRE-01A-2004,Olympics,Hard,O,64,20040815
2004-W-SL-AUS-01A-2004,Australian Open,Hard,G,128,20040119
2004-W-SL-FRA-01A-2004,Roland Garros,Clay,G,128,20040524
2004-W-SL-GBR-01A-2004,Wimbledon,Grass,G,128,20040621
2004-W-SL-USA-01A-2004,US Open,Hard,G,128,20040830
2004-W-T1-CAN-01A-2004,Montreal,Hard,T1,56,20040802
2004-W-T1-GER-01A-2004,Berlin,Clay,T1,56,20040503
2004-W-T1-ITA-01A-2004,Rome,Clay,T1,56,20040510
2004-W-T1-JPN-01A-2004,Tokyo,Carpet,T1,28,20040203
2004-W-T1-RUS-01A-2004,Moscow,Carpet,T1,28,20041011
2004-W-T1-SUI-01A-2004,Zurich,Hard,T1,28,20041018
2004-W-T1-USA-01A-2004,Indian Wells,Hard,T1,96,20040310
2004-W-T1-USA-02A-2004,Miami,Hard,T1,96,20040324
2004-W-T1-USA-03A-2004,Charleston,Clay,T1,56,20040412
2004-W-T1-USA-04A-2004,San Diego,Hard,T1,56,20040726
2004-W-T2-AUS-01A-2004,Sydney,Hard,T2,28,20040112
2004-W-T2-AUT-01A-2004,Linz,Hard,T2,28,20041025
2004-W-T2-BEL-01A-2004,Antwerp,Hard,T2,28,20040216
2004-W-T2-CHN-01A-2004,Beijing,Hard,T2,28,20040920
2004-W-T2-FRA-01A-2004,Paris,Carpet,T2,28,20040209
2004-W-T2-GBR-01A-2004,Eastbourne,Grass,T2,28,20040614
2004-W-T2-GER-01A-2004,Filderstadt,Hard,T2,28,20041004
2004-W-T2-POL-01A-2004,Warsaw,Clay,T2,28,20040426
2004-W-T2-QAT-01A-2004,Doha,Hard,T2,28,20040301
2004-W-T2-UAE-01A-2004,Dubai,Hard,T2,28,20040223
2004-W-T2-USA-01A-2004,Amelia Island,Clay,T2,56,20040405
2004-W-T2-USA-02A-2004,Stanford,Hard,T2,28,20040712
2004-W-T2-USA-03A-2004,Los Angeles,Hard,T2,56,20040719
2004-W-T2-USA-04A-2004,New Haven,Hard,T2,28,20040823
2004-W-T2-USA-05A-2004,Philadelphia,Hard,T2,28,20041101
2004-W-T3-AUS-01A-2004,Gold Coast,Hard,T3,30,20040105
2004-W-T3-AUT-01A-2004,Vienna,Clay,T3,30,20040517
2004-W-T3-BEL-01A-2004,Hasselt,Hard,T3,30,20040927
2004-W-T3-CAN-01A-2004,Quebec City,Hard,T3,30,20041101
2004-W-T3-CHN-01A-2004,Guangzhou,Hard,T3,30,20040927
2004-W-T3-COL-01A-2004,Bogota,Clay,T3,30,20040223
2004-W-T3-FRA-01A-2004,Strasbourg,Clay,T3,30,20040517
2004-W-T3-GBR-01A-2004,Birmingham,Grass,T3,56,20040607
2004-W-T3-INA-01A-2004,Bali,Hard,T3,30,20040913
2004-W-T3-JPN-01A-2004,Japan Open,Hard,T3,30,20041004
2004-W-T3-LUX-01A-2004,Luxembourg,Hard,T3,30,20041025
2004-W-T3-MEX-01A-2004,Acapulco,Clay,T3,30,20040301
2004-W-T3-NED-01A-2004,s Hertogenbosch,Grass,T3,30,20040614
2004-W-T3-POL-01A-2004,Sopot,Clay,T3,30,20040809
2004-W-T3-USA-01A-2004,Memphis,Hard,T3,30,20040216
2004-W-T3-USA-02A-2004,Cincinnati,Hard,T3,30,20040816
2004-W-T4-IND-01A-2004,Hyderabad,Hard,T4,32,20040216
2004-W-T4-KOR-01A-2004,Seoul,Hard,T4,32,20040927
2004-W-T4-NZL-01A-2004,Auckland,Hard,T4,32,20040105
2004-W-T4-POR-01A-2004,Estoril,Clay,T4,32,20040412
2004-W-T4-SWE-01A-2004,Stockholm,Hard,T4,32,20040802
2004-W-T4-UZB-01A-2004,Tashkent,Hard,T4,32,20041011
2004-W-T5-AUS-01A-2004,Hobart,Hard,T5,32,20040112
2004-W-T5-AUS-02A-2004,Canberra,Hard,T5,32,20040112
2004-W-T5-CAN-01A-2004,Vancouver,Hard,T5,32,20040809
2004-W-T5-HUN-01A-2004,Budapest,Clay,T5,32,20040426
2004-W-T5-ITA-01A-2004,Palermo,Clay,T5,32,20040719
2004-W-T5-MAR-01A-2004,Casablanca,Clay,T5,32,20040405
2004-W-T5-USA-01A-2004,Forest Hills,Hard,T5,15,20040824
2004-W-WT-USA-02A-2004,WTA Tour Championships,Hard,F,4,20041110
2005-D084,Fed Cup G1 PO: NZL vs SIN,Hard,D,4,20050423
2005-D085,Fed Cup G1 PO: IND vs KOR,Hard,D,4,20050423
2005-D086,Fed Cup G1 PO: CHN vs AUS,Hard,D,4,20050423
2005-D087,Fed Cup G1 PO: EST vs POL,Clay,D,4,20050423
2005-D088,Fed Cup G1 PO: DEN vs GRE,Clay,D,4,20050423
2005-D089,Fed Cup G1 PO: BUL vs NED,Clay,D,4,20050423
2005-D090,Fed Cup G1 PO: SLO vs BLR,Clay,D,4,20050423
2005-D091,Fed Cup G1 PO: RSA vs SWE,Clay,D,4,20050423
2005-D092,Fed Cup G1 PO: SCG vs ISR,Clay,D,4,20050423
2005-D093,Fed Cup G1 PO: HUN vs LUX,Clay,D,4,20050423
2005-D094,Fed Cup G1 PO: CUB vs BOL,Clay,D,4,20050423
2005-D095,Fed Cup G2 RRA: ROU vs FIN,Hard,D,4,20050428
2005-D096,Fed Cup G2 RRA: ROU vs LTU,Hard,D,4,20050429
2005-D097,Fed Cup G2 RRA: ROU vs TUN,Hard,D,4,20050427
2005-D098,Fed Cup G2 RRA: FIN vs LTU,Hard,D,4,20050427
2005-D099,Fed Cup G2 RRA: FIN vs TUN,Hard,D,4,20050429
2005-D100,Fed Cup G2 RRA: LTU vs TUN,Hard,D,4,20050428
2005-D101,Fed Cup G2 RRB: IRL vs GEO,Hard,D,4,20050428
2005-D102,Fed Cup G2 RRB: IRL vs LAT,Hard,D,4,20050429
2005-D103,Fed Cup G2 RRB: IRL vs NOR,Hard,D,4,20050427
2005-D104,Fed Cup G2 RRB: GEO vs LAT,Hard,D,4,20050427
2005-D105,Fed Cup G2 RRB: GEO vs NOR,Hard,D,4,20050429
2005-D106,Fed Cup G2 RRB: LAT vs NOR,Hard,D,4,20050428
2005-D107,Fed Cup G3 RRA: TUR vs EGY,Clay,D,4,20050429
2005-D108,Fed Cup G3 RRA: TUR vs MLT,Clay,D,4,20050428
2005-D109,Fed Cup G3 RRA: EGY vs MLT,Clay,D,4,20050427
2005-D110,Fed Cup G3 RRB: ALG vs ISL,Clay,D,4,20050429
2005-D111,Fed Cup G3 RRB: ALG vs BOT,Clay,D,4,20050428
2005-D112,Fed Cup G3 RRB: ISL vs BOT,Clay,D,4,20050427
2005-D113,Fed Cup G3 RRC: BIH vs NAM,Clay,D,4,20050429
2005-D114,Fed Cup G3 RRC: BIH vs CYP,Clay,D,4,20050428
2005-D115,Fed Cup G3 RRC: NAM vs CYP,Clay,D,4,20050427
2005-D116,Fed Cup G3 RRD: POR vs KEN,Clay,D,4,20050429
2005-D117,Fed Cup G3 RRD: POR vs MDA,Clay,D,4,20050428
2005-D118,Fed Cup G3 RRD: KEN vs MDA,Clay,D,4,20050427
2005-D119,Fed Cup G2 SF: ROU vs LAT,Hard,D,4,20050430
2005-D120,Fed Cup G2 SF: GEO vs FIN,Hard,D,4,20050430
2005-D121,Fed Cup G2 PO: LTU vs NOR,Clay,D,4,20050430
2005-D122,Fed Cup G2 PO: IRL vs TUN,Clay,D,4,20050430
2005-D123,Fed Cup G3 PO: TUR vs ALG,Clay,D,4,20050430
2005-D124,Fed Cup G3 PO: BIH vs POR,Clay,D,4,20050430
2005-D125,Fed Cup G3 PO: EGY vs BOT,Clay,D,4,20050430
2005-D126,Fed Cup G3 PO: NAM vs MDA,Clay,D,4,20050430
2005-D127,Fed Cup G3 PO: MLT vs ISL,Clay,D,4,20050430
2005-D128,Fed Cup G3 PO: CYP vs KEN,Clay,D,4,20050430
2005-W-SL-AUS-01A-2005,Australian Open,Hard,G,128,20050117
2005-W-SL-FRA-01A-2005,Roland Garros,Clay,G,128,20050523
2005-W-SL-GBR-01A-2005,Wimbledon,Grass,G,128,20050620
2005-W-SL-USA-01A-2005,US Open,Hard,G,128,20050829
2005-W-T1-CAN-01A-2005,Toronto,Hard,T1,56,20050815
2005-W-T1-GER-01A-2005,Berlin,Clay,T1,56,20050502
2005-W-T1-ITA-01A-2005,Rome,Clay,T1,56,20050509
2005-W-T1-JPN-01A-2005,Tokyo,Carpet,T1,28,20050201
2005-W-T1-RUS-01A-2005,Moscow,Carpet,T1,28,20051010
2005-W-T1-SUI-01A-2005,Zurich,Hard,T1,28,20051017
2005-W-T1-USA-01A-2005,Indian Wells,Hard,T1,96,20050309
2005-W-T1-USA-02A-2005,Miami,Hard,T1,96,20050323
2005-W-T1-USA-03A-2005,Charleston,Clay,T1,56,20050411
2005-W-T1-USA-04A-2005,San Diego,Hard,T1,56,20050801
2005-W-T2-AUS-01A-2005,Sydney,Hard,T2,28,20050110
2005-W-T2-AUT-01A-2005,Linz,Hard,T2,28,20051024
2005-W-T2-BEL-01A-2005,Antwerp,Hard,T2,28,20050214
2005-W-T2-CHN-01A-2005,Beijing,Hard,T2,28,20050919
2005-W-T2-FRA-01A-2005,Paris,Carpet,T2,28,20050207
2005-W-T2-GBR-01A-2005,Eastbourne,Grass,T2,28,20050613
2005-W-T2-GER-01A-2005,Filderstadt,Hard,T2,28,20051003
2005-W-T2-LUX-01A-2005,Luxembourg,Hard,T2,28,20050926
2005-W-T2-POL-01A-2005,Warsaw,Clay,T2,28,20050425
2005-W-T2-QAT-01A-2005,Doha,Hard,T2,28,20050221
2005-W-T2-UAE-01A-2005,Dubai,Hard,T2,28,20050228
2005-W-T2-USA-01A-2005,Amelia Island,Clay,T2,56,20050404
2005-W-T2-USA-02A-2005,Stanford,Hard,T2,28,20050725
2005-W-T2-USA-03A-2005,Los Angeles,Hard,T2,56,20050808
2005-W-T2-USA-04A-2005,New Haven,Hard,T2,28,20050822
2005-W-T2-USA-05A-2005,Philadelphia,Hard,T2,28,20051031
2005-W-T3-AUS-01A-2005,Gold Coast,Hard,T3,32,20050103
2005-W-T3-BEL-01A-2005,Hasselt,Hard,T3,32,20051024
2005-W-T3-CAN-01A-2005,Quebec City,Hard,T3,32,20051031
2005-W-T3-CHN-01A-2005,Guangzhou,Hard,T3,32,20050926
2005-W-T3-COL-01A-2005,Bogota,Clay,T3,32,20050214
2005-W-T3-FRA-01A-2005,Strasbourg,Clay,T3,30,20050516
2005-W-T3-GBR-01A-2005,Birmingham,Grass,T3,56,20050606
2005-W-T3-INA-01A-2005,Bali,Hard,T3,30,20050912
2005-W-T3-IND-01A-2005,Kolkata,Hard,T3,32,20050919
2005-W-T3-JPN-01A-2005,Japan Open,Hard,T3,32,20051003
2005-W-T3-MEX-01A-2005,Acapulco,Clay,T3,32,20050221
2005-W-T3-NED-01A-2005,s Hertogenbosch,Grass,T3,30,20050613
2005-W-T3-THA-01A-2005,Bangkok,Hard,T3,32,20051010
2005-W-T3-TUR-01A-2005,Istanbul,Clay,T3,30,20050516
2005-W-T3-USA-01A-2005,Memphis,Hard,T3,32,20050214
2005-W-T3-USA-02A-2005,Cincinnati,Hard,T3,32,20050718
2005-W-T4-CZE-01A-2005,Prague,Clay,T4,32,20050509
2005-W-T4-HUN-01A-2005,Budapest,Clay,T4,32,20050725
2005-W-T4-IND-01A-2005,Hyderabad,Hard,T4,32,20050207
2005-W-T4-ITA-01A-2005,Modena,Clay,T4,32,20050711
2005-W-T4-ITA-02A-2005,Palermo,Clay,T4,32,20050718
2005-W-T4-KOR-01A-2005,Seoul,Hard,T4,32,20050926
2005-W-T4-MAR-01A-2005,Rabat,Clay,T4,32,20050502
2005-W-T4-NZL-01A-2005,Auckland,Hard,T4,32,20050103
2005-W-T4-POR-01A-2005,Estoril,Clay,T4,32,20050425
2005-W-T4-SLO-01A-2005,Portoroz,Hard,T4,32,20050919
2005-W-T4-SWE-01A-2005,Stockholm,Hard,T4,32,20050808
2005-W-T4-THA-01A-2005,Pattaya,Hard,T4,32,20050131
2005-W-T4-USA-01A-2005,Forest Hills,Hard,T4,16,20050822
2005-W-T4-UZB-01A-2005,Tashkent,Hard,T4,32,20051003
2005-W-T5-AUS-01A-2005,Hobart,Hard,T5,32,20050110
2005-W-T5-AUS-02A-2005,Canberra,Hard,T5,32,20050110
2005-W-WT-USA-01A-2005,WTA Tour Championships,Hard,F,4,20051107
2006-D085,Fed Cup G1 RRA: MEX vs CHI,Clay,D,4,20060419
2006-D086,Fed Cup G1 RRA: MEX vs URU,Clay,D,4,20060420
2006-D087,Fed Cup G1 RRA: CHI vs URU,Clay,D,4,20060421
2006-D088,Fed Cup G1 RRB: BRA vs PUR,Clay,D,4,20060421
2006-D089,Fed Cup G1 RRB: BRA vs CUB,Clay,D,4,20060420
2006-D090,Fed Cup G1 RRB: COL vs BRA,Clay,D,4,20060419
2006-D091,Fed Cup G1 RRB: PUR vs CUB,Clay,D,4,20060419
2006-D092,Fed Cup G1 RRB: COL vs PUR,Clay,D,4,20060420
2006-D093,Fed Cup G1 RRB: COL vs CUB,Clay,D,4,20060421
2006-D094,Fed Cup G2 PO: VEN vs PAR,Hard,D,4,20060420
2006-D095,Fed Cup G2 PO: DOM vs BOL,Hard,D,4,20060420
2006-D096,Fed Cup G2 PO: PAN vs BER,Hard,D,4,20060420
2006-D097,Fed Cup G2 RRA: GEO vs IRL,Clay,D,4,20060428
2006-D098,Fed Cup G2 RRA: GEO vs LTU,Clay,D,4,20060426
2006-D099,Fed Cup G2 RRA: IRL vs LTU,Clay,D,4,20060427
2006-D100,Fed Cup G3 RRA: TUR vs NOR,Clay,D,4,20060429
2006-D101,Fed Cup G3 RRA: TUR vs TUN,Clay,D,4,20060426
2006-D102,Fed Cup G3 RRA: TUR vs MDA,Clay,D,4,20060426
2006-D103,Fed Cup G3 RRA: TUR vs ISL,Clay,D,4,20060428
2006-D104,Fed Cup G3 RRA: NOR vs TUN,Clay,D,4,20060427
2006-D105,Fed Cup G3 RRA: NOR vs MDA,Clay,D,4,20060426
2006-D106,Fed Cup G3 RRA: NOR vs ISL,Clay,D,4,20060427
2006-D107,Fed Cup G3 RRA: TUN vs MDA,Clay,D,4,20060428
2006-D108,Fed Cup G3 RRA: TUN vs ISL,Clay,D,4,20060429
2006-D109,Fed Cup G3 RRA: MDA vs ISL,Clay,D,4,20060427
2006-D110,Fed Cup G3 RRB: EGY vs BIH,Clay,D,4,20060429
2006-D111,Fed Cup G3 RRB: EGY vs BOT,Clay,D,4,20060426
2006-D112,Fed Cup G3 RRB: EGY vs NAM,Clay,D,4,20060427
2006-D113,Fed Cup G3 RRB: EGY vs AZE,Clay,D,4,20060427
2006-D114,Fed Cup G3 RRB: EGY vs LIE,Clay,D,4,20060428
2006-D115,Fed Cup G3 RRB: BIH vs BOT,Clay,D,4,20060427
2006-D116,Fed Cup G3 RRB: BIH vs NAM,Clay,D,4,20060428
2006-D117,Fed Cup G3 RRB: BIH vs AZE,Clay,D,4,20060426
2006-D118,Fed Cup G3 RRB: BIH vs LIE,Clay,D,4,20060426
2006-D119,Fed Cup G3 RRB: BOT vs NAM,Clay,D,4,20060429
2006-D120,Fed Cup G3 RRB: BOT vs AZE,Clay,D,4,20060428
2006-D121,Fed Cup G3 RRB: BOT vs LIE,Clay,D,4,20060429
2006-D122,Fed Cup G3 RRB: NAM vs AZE,Clay,D,4,20060426
2006-D123,Fed Cup G3 RRB: NAM vs LIE,Clay,D,4,20060427
2006-D124,Fed Cup G3 RRB: AZE vs LIE,Clay,D,4,20060429
2006-D125,Fed Cup G2 RRB: POL vs LAT,Clay,D,4,20060428
2006-D126,Fed Cup G2 RRB: POL vs POR,Clay,D,4,20060426
2006-D127,Fed Cup G2 RRB: POL vs GRE,Clay,D,4,20060427
2006-D128,Fed Cup G2 RRB: LAT vs POR,Clay,D,4,20060427
2006-D129,Fed Cup G2 RRB: LAT vs GRE,Clay,D,4,20060426
2006-D130,Fed Cup G2 RRB: POR vs GRE,Clay,D,4,20060428
2006-D131,Fed Cup G2 PO: IRL vs GRE,,D,4,20060429
2006-W-SL-AUS-01A-2006,Australian Open,Hard,G,128,20060116
2006-W-SL-FRA-01A-2006,Roland Garros,Clay,G,128,20060529
2006-W-SL-GBR-01A-2006,Wimbledon,Grass,G,128,20060626
2006-W-SL-USA-01A-2006,US Open,Hard,G,128,20060828
2006-W-T1-CAN-01A-2006,Montreal,Hard,T1,56,20060814
2006-W-T1-GER-01A-2006,Berlin,Clay,T1,56,20060508
2006-W-T1-ITA-01A-2006,Rome,Clay,T1,56,20060515
2006-W-T1-JPN-01A-2006,Tokyo,Carpet,T1,28,20060130
2006-W-T1-RUS-01A-2006,Moscow,Carpet,T1,28,20061009
2006-W-T1-SUI-01A-2006,Zurich,Hard,T1,28,20061016
2006-W-T1-USA-01A-2006,Indian Wells,Hard,T1,96,20060306
2006-W-T1-USA-02A-2006,Miami,Hard,T1,96,20060320
2006-W-T1-USA-03A-2006,Charleston,Clay,T1,56,20060410
2006-W-T1-USA-04A-2006,San Diego,Hard,T1,56,20060731
2006-W-T2-AUS-01A-2006,Sydney,Hard,T2,28,20060109
2006-W-T2-AUT-01A-2006,Linz,Hard,T2,28,20061023
2006-W-T2-BEL-01A-2006,Antwerp,Hard,T2,28,20060213
2006-W-T2-CHN-01A-2006,Beijing,Hard,T2,28,20060918
2006-W-T2-FRA-01A-2006,Paris,Carpet,T2,28,20060206
2006-W-T2-GBR-01A-2006,Eastbourne,Grass,T2,28,20060619
2006-W-T2-GER-01A-2006,Stuttgart,Hard,T2,28,20061002
2006-W-T2-LUX-01A-2006,Luxembourg,Hard,T2,28,20060925
2006-W-T2-POL-01A-2006,Warsaw,Clay,T2,28,20060501
2006-W-T2-QAT-01A-2006,Doha,Hard,T2,28,20060227
2006-W-T2-UAE-01A-2006,Dubai,Hard,T2,28,20060220
2006-W-T2-USA-01A-2006,Amelia Island,Clay,T2,56,20060403
2006-W-T2-USA-02A-2006,Stanford,Hard,T2,28,20060724
2006-W-T2-USA-03A-2006,Los Angeles,Hard,T2,56,20060807
2006-W-T2-USA-04A-2006,New Haven,Hard,T2,28,20060821
2006-W-T3-AUS-01A-2006,Gold Coast,Hard,T3,32,20060102
2006-W-T3-BEL-01A-2006,Hasselt,Hard,T3,32,20061030
2006-W-T3-CAN-01A-2006,Quebec City,Hard,T3,32,20061030
2006-W-T3-CHN-01A-2006,Guangzhou,Hard,T3,32,20060925
2006-W-T3-COL-01A-2006,Bogota,Clay,T3,32,20060220
2006-W-T3-FRA-01A-2006,Strasbourg,Clay,T3,30,20060522
2006-W-T3-GBR-01A-2006,Birmingham,Grass,T3,56,20060612
2006-W-T3-INA-01A-2006,Bali,Hard,T3,30,20060911
2006-W-T3-IND-01A-2006,Bangalore,Hard,T3,32,20060213
2006-W-T3-IND-02A-2006,Kolkata,Hard,T3,32,20060918
2006-W-T3-JPN-01A-2006,Japan Open,Hard,T3,32,20061002
2006-W-T3-MEX-01A-2006,Acapulco,Clay,T3,32,20060227
2006-W-T3-NED-01A-2006,'s-Hertogenbosch,Grass,T3,30,20060619
2006-W-T3-THA-01A-2006,Bangkok,Hard,T3,32,20061009
2006-W-T3-TUR-01A-2006,Istanbul,Clay,T3,30,20060522
2006-W-T3-USA-01A-2006,Memphis,Hard,T3,32,20060220
2006-W-T3-USA-02A-2006,Cincinnati,Hard,T3,32,20060717
2006-W-T4-AUS-01A-2006,Canberra,Hard,T4,32,20060109
2006-W-T4-AUS-02A-2006,Hobart,Hard,T4,32,20060109
2006-W-T4-CZE-01A-2006,Prague,Clay,T4,32,20060508
2006-W-T4-HUN-01A-2006,Budapest,Clay,T4,32,20060724
2006-W-T4-ITA-01A-2006,Palermo,Clay,T4,32,20060717
2006-W-T4-KOR-01A-2006,Seoul,Hard,T4,32,20060925
2006-W-T4-MAR-01A-2006,Rabat,Clay,T4,32,20060515
2006-W-T4-NZL-01A-2006,Auckland,Hard,T4,32,20060102
2006-W-T4-POR-01A-2006,Estoril,Clay,T4,32,20060501
2006-W-T4-SLO-01A-2006,Portoroz,Hard,T4,32,20060918
2006-W-T4-SWE-01A-2006,Stockholm,Hard,T4,32,20060807
2006-W-T4-THA-01A-2006,Pattaya,Hard,T4,32,20060206
2006-W-T4-USA-01A-2006,Forest Hills,Hard,T4,16,20060821
2006-W-T4-UZB-01A-2006,Tashkent,Hard,T4,32,20061002
2006-W-WT-ESP-01A-2006,WTA Tour Championships,Hard,F,4,20061106
2007-D084,Fed Cup G1 RRD: BUL vs LUX,Clay,D,4,20070420
2007-D085,Fed Cup G1 RRD: BUL vs POL,Clay,D,4,20070419
2007-D086,Fed Cup G1 RRD: GBR vs LUX,Clay,D,4,20070419
2007-D087,Fed Cup G1 RRD: GBR vs POL,Clay,D,4,20070420
2007-D088,Fed Cup G1 RRD: LUX vs POL,Clay,D,4,20070418
2007-D089,Fed Cup G1 RRA: BRA vs MEX,Clay,D,4,20070419
2007-D090,Fed Cup G1 RRA: BRA vs CHI,Clay,D,4,20070418
2007-D091,Fed Cup G1 RRA: MEX vs CHI,Clay,D,4,20070420
2007-D092,Fed Cup G1 RRB: ARG vs PUR,Clay,D,4,20070419
2007-D093,Fed Cup G1 RRB: PUR vs COL,Clay,D,4,20070418
2007-D094,Fed Cup G1 RRB: PUR vs DOM,Clay,D,4,20070420
2007-D095,Fed Cup G1 RRB: ARG vs COL,Clay,D,4,20070420
2007-D096,Fed Cup G1 RRB: ARG vs DOM,Clay,D,4,20070418
2007-D097,Fed Cup G1 RRB: COL vs DOM,Clay,D,4,20070419
2007-D098,Fed Cup G2 PO: FIN vs BIH,Hard,D,4,20070420
2007-D099,Fed Cup G2 PO: POR vs GRE,Hard,D,4,20070420
2007-D100,Fed Cup G2 PO: RSA vs GEO,Hard,D,4,20070420
2007-D101,Fed Cup G1 PO: THA vs TPE,Hard,D,4,20070421
2007-D102,Fed Cup G1 PO: UZB vs IND,,D,4,20070421
2007-D103,Fed Cup G1 PO: NZL vs HKG,,D,4,20070421
2007-D104,Fed Cup G1 PO: KOR vs KAZ,,D,4,20070421
2007-D105,Fed Cup G1 PO: SIN vs JOR,Hard,D,4,20070421
2007-D106,Fed Cup G1 PO: SRB vs ROU,Clay,D,4,20070421
2007-D107,Fed Cup G1 PO: POL vs UKR,Clay,D,4,20070421
2007-D108,Fed Cup G1 PO: BUL vs LTU,Clay,D,4,20070421
2007-D109,Fed Cup G1 PO: EST vs NED,Clay,D,4,20070421
2007-D110,Fed Cup G2 PO: URU vs BOL,Clay,D,4,20070421
2007-D111,Fed Cup G2 PO: ECU vs PAR,Clay,D,4,20070421
2007-D112,Fed Cup G2 PO: BER vs GUA,Clay,D,4,20070421
2007-D113,Fed Cup G2 PO: HON vs TRI,Clay,D,4,20070421
2007-D114,Fed Cup G1 PO: ARG vs BRA,Clay,D,4,20070421
2007-D115,Fed Cup G1 PO: MEX vs COL,Clay,D,4,20070421
2007-D116,Fed Cup G1 PO: PUR vs CHI,Clay,D,4,20070421
2007-D117,Fed Cup G1 PO: BLR vs LUX,Clay,D,4,20070421
2007-D118,Fed Cup G1 PO: SLO vs SUI,Clay,D,4,20070421
2007-D119,Fed Cup G1 PO: GBR vs SWE,Clay,D,4,20070421
2007-D120,Fed Cup G1 PO: HUN vs DEN,Clay,D,4,20070421
2007-D121,Fed Cup G3 RRA: TUR vs EGY,Hard,D,4,20070427
2007-D122,Fed Cup G3 RRA: TUR vs LIE,Hard,D,4,20070423
2007-D123,Fed Cup G3 RRA: TUR vs AZE,Hard,D,4,20070425
2007-D124,Fed Cup G3 RRA: MRI vs TUR,Hard,D,4,20070426
2007-D125,Fed Cup G3 RRA: EGY vs LIE,Hard,D,4,20070425
2007-D126,Fed Cup G3 RRA: EGY vs AZE,Hard,D,4,20070424
2007-D127,Fed Cup G3 RRA: MRI vs EGY,Hard,D,4,20070423
2007-D128,Fed Cup G3 RRA: LIE vs AZE,Hard,D,4,20070426
2007-D129,Fed Cup G3 RRA: MRI vs LIE,Hard,D,4,20070424
2007-D130,Fed Cup G3 RRA: MRI vs AZE,Hard,D,4,20070427
2007-D131,Fed Cup G3 RRB: LAT vs IRL,Hard,D,4,20070426
2007-D132,Fed Cup G3 RRB: LAT vs MDA,Hard,D,4,20070427
2007-D133,Fed Cup G3 RRB: LAT vs MLT,Hard,D,4,20070423
2007-D134,Fed Cup G3 RRB: LAT vs MNE,Hard,D,4,20070425
2007-D135,Fed Cup G3 RRB: IRL vs MDA,Hard,D,4,20070425
2007-D136,Fed Cup G3 RRB: IRL vs MLT,Hard,D,4,20070424
2007-D137,Fed Cup G3 RRB: IRL vs MNE,Hard,D,4,20070423
2007-D138,Fed Cup G3 RRB: MDA vs MLT,Hard,D,4,20070426
2007-D139,Fed Cup G3 RRB: MDA vs MNE,Hard,D,4,20070424
2007-D140,Fed Cup G3 RRB: MLT vs MNE,Hard,D,4,20070427
2007-W-SL-AUS-01A-2007,Australian Open,Hard,G,128,20070115
2007-W-SL-FRA-01A-2007,Roland Garros,Clay,G,128,20070528
2007-W-SL-GBR-01A-2007,Wimbledon,Grass,G,128,20070625
2007-W-SL-USA-01A-2007,US Open,Hard,G,128,20070827
2007-W-T1-CAN-01A-2007,Toronto,Hard,T1,56,20070813
2007-W-T1-GER-01A-2007,Berlin,Clay,T1,56,20070507
2007-W-T1-ITA-01A-2007,Rome,Clay,T1,56,20070514
2007-W-T1-JPN-01A-2007,Tokyo,Carpet,T1,28,20070129
2007-W-T1-RUS-01A-2007,Moscow,Hard,T1,28,20071008
2007-W-T1-SUI-01A-2007,Zurich,Hard,T1,28,20071015
2007-W-T1-USA-01A-2007,Indian Wells,Hard,T1,96,20070305
2007-W-T1-USA-02A-2007,Miami,Hard,T1,96,20070319
2007-W-T1-USA-03A-2007,Charleston,Clay,T1,56,20070409
2007-W-T1-USA-04A-2007,San Diego,Hard,T1,56,20070730
2007-W-T2-AUS-01A-2007,Sydney,Hard,T2,28,20070108
2007-W-T2-AUT-01A-2007,Linz,Hard,T2,28,20071022
2007-W-T2-BEL-01A-2007,Antwerp,Hard,T2,28,20070212
2007-W-T2-CHN-01A-2007,Beijing,Hard,T2,28,20070917
2007-W-T2-FRA-01A-2007,Paris,Carpet,T2,28,20070205
